no	smiles	active_g10	active_g20	active_g40	active_g60	active_g80	active_g100	N_matches	atom_match_count	c1ccccc1CNCC	c1ccccc1Cc1ccccc1	c1ccccc1CN2CCCCC2	CCNCc1ccccc1	Cc1ccccc1	Oc1ccccc1	c1ccccc1C(F)(F)F	CCOc1ccccc1	c1ccccc1CCNC	COc1ccccc1	n1ccccc1C	NCCc1ccccc1	c1cc(C)ccc1C	n1ccccc1	CCc1ccccc1
A3971	Clc1ccc(cc1)[C@@]12CN(C[C@H]2C1)CCCSc1nnc(n1C)c1ocnc1C	1	1	1	1	1	1	4.0	"[0. 4. 4. 4. 4. 4. 4. 4. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
A3972	Clc1cccc(c1)CN1CCC([N+](CCCNC(=O)OC(C)(C)C)Cc2[nH0](c[nH0]c2)Cc2ccc(C#N)cc2)C1=O	1	1	1	1	1	1	4.0	"[0. 3. 3. 3. 3. 3. 3. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 0.]"	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
A3973	COc1c(cc(cc1C(C)(C)C)CN1CCC(C1)CNCCCCCC(c1ccc(cc1)F)c1ccc(cc1)F)C(C)(C)C	1	1	1	1	1	1	7.0	"[1. 2. 6. 6. 6. 6. 6. 6. 2. 1. 0. 0. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.]"	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
A3974	COc1c(OC)ccc2c1c[n+](C)c1c2ccc2c1cc1OCOc1c2	1	1	1	1	1	1	3.0	"[1. 2. 2. 2. 0. 0. 2. 2. 3. 3. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
A3975	Fc1ccc2c([nH]c(c3cccc4ccccc43)c2C2C[N+]CCC2F)c1	1	1	1	1	1	1	1.0	"[0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3976	N#Cc1ccc(cc1)Cn1cncc1CN(C1CCN(C1=O)Cc1cccc(c1)Cl)CCCNC(=O)OCc1ccccc1	1	1	1	1	1	1	4.0	"[0. 2. 2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 2. 1. 0. 2. 2.
 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
A3977	Clc1cc(ccc1)CN1CC[C@@H]([NH+](Cc2n(cnc2)Cc2ccc(cc2)C#N)CCCNC(OC(C)(C)C)=O)C1=O	1	1	1	1	1	1	4.0	"[0. 3. 3. 3. 3. 3. 3. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.
 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
A3978	Fc1cc2[nH]c(-c3c4c(ccc3)cccc4)c(c2cc1)[C@@H]1C[NH2+]CC[C@@H]1F	1	1	1	1	1	1	1.0	"[0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3979	CCCCCCCCCCCCc([n+]1C)cccc1CCCCCCCCCCCC	1	1	1	1	1	1	2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 2. 2. 2. 2. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
A3980	C[C@@H]1CCCN1C4C[C@@H](c3ccc(c2ccc(C#N)cc2)cc3)C4	1	1	1	1	1	1	3.0	[0. 0. 0. 0. 0. 0. 0. 1. 3. 3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 3. 3. 0.]	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
A3981	C1CC[C@@H](C)N1[C@@H](C2)C[C@H]2c(cc3)ccc3-c(cc4)ccc4C#N	1	1	1	1	1	1	3.0	[0. 0. 0. 0. 0. 0. 0. 1. 0. 3. 3. 3. 3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
A3982	Cc1ccc(cc1)COCc1cccc([n+]1C)COCc1ccc(cc1)C	1	1	1	1	1	1	4.0	"[2. 2. 2. 2. 2. 2. 2. 1. 0. 1. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
A3983	Fc1ccc(cc1)C(=O)C1CC[N+](CC1)CCN1C(=O)Nc2ccccc2C1=O	1	1	1	1	1	1	2.0	"[0. 2. 2. 2. 2. 2. 2. 2. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A3984	OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F	1	1	1	1	1	1	2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2.
 2. 2. 2. 1. 1. 1.]"	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3985	Cc1ccc(cc1)C(=O)C1CCN(CC1)CCCc1ccccc1	1	1	1	1	1	1	3.0	[2. 3. 3. 3. 3. 3. 3. 2. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
A3986	COc1ccc(cc1)Cn(c(c23)cccc2)c(n3)N(CC4)CCC4N(C)CC5CCOCC5	1	1	1	1	1	1	3.0	"[1. 2. 3. 3. 3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A3987	c1cccc(c12)snc2N(CC3)CCN3CCc(c4)ccc(c45)CC[C@@H]5NC(=O)C(F)(F)F	1	1	1	1	1	1	7.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 3. 5. 7. 7. 7. 7. 7. 7. 1.
 0. 2. 2. 2. 0. 2. 0. 0. 0.]"	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0
A3988	Cc1ccc(cc1)c1c[nH]c(n1)[C@@H]1N[C@H](C2CCOCC2)c2c(C1)c1ccccc1[nH]2	1	1	1	1	1	1	2.0	"[2. 2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
A3989	N#Cc1ccnc(c1)C1=NC(CN1)(c1ccc(cc1)F)c1ccc(cc1)F	1	1	1	1	1	1	7.0	"[0. 0. 2. 2. 2. 2. 2. 2. 2. 0. 5. 3. 2. 5. 5. 5. 5. 5. 5. 0. 1. 1. 1. 1.
 1. 1. 0.]"	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0
A3990	[H][C@@H](OC1CCC3NC1(c2ccccc2)CC3c4nnn(C)n4)c5cc(C(F)(F)F)cc(C(F)(F)F)c5	1	1	1	1	1	1	5.0	"[1. 0. 1. 0. 2. 2. 2. 3. 3. 3. 3. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2.
 2. 1. 1. 1. 1. 2. 2. 0. 0. 0. 0. 2.]"	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A3991	C(CCCCCCCC)(=O)NCc1cc(c(cc1)C[C@@H](CO)O)OC	1	1	1	1	1	1	7.0	"[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 2. 4. 7. 7. 7. 7. 7. 7. 2. 1. 0. 0. 0. 2.
 1.]"	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
A3992	C=CCN1CC2C(C1)(C2)c1ccc(cc1)NS(=O)(=O)c1ccc(cc1)C(C)C	1	1	1	1	1	1	4.0	"[0. 0. 1. 2. 0. 1. 4. 2. 0. 4. 4. 4. 4. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
A3993	c1cc(C)nc(c12)cccc2N(CC3)CCN3CCc(cc4)cc(c45)OCC(=O)N5	1	1	1	1	1	1	9.0	"[2. 2. 2. 1. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 3. 4. 7. 7. 7. 7. 7.
 7. 3. 2. 1. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
A3994	Cc1ccc2c(n1)cccc2c1nnc(n1C)SCCCN1CCc2c(CC1)cc1c(c2)oc(n1)C(C(F)(F)F)(F)F	1	1	1	1	1	1	6.0	"[1. 2. 2. 2. 3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 2. 2.
 3. 3. 1. 1. 3. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0
A3995	Cc1ncoc1c1nnc(n1C)SCCCN1CC2C(C1)N(CC2)c1ccc(cc1)OC(F)(F)F	1	1	1	1	1	1	2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 2. 2. 2. 2. 2. 2. 2. 1. 0. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A3996	Cc1noc(c1)c1nnc(n1C)SCCCN1CC2C(C1)N(CC2)c1ccc(cc1)C(F)(F)F	1	1	1	1	1	1	2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 2. 2. 2. 2. 2. 2. 2. 1. 1. 1.]"	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3997	Cc1onc(c1)c1ccc2c(c1)CCN(CC2)CCCSc1nnc(n1C)c1ccc(cc1)C(F)(F)F	1	1	1	1	1	1	6.0	"[0. 0. 0. 0. 2. 0. 5. 5. 5. 5. 5. 5. 2. 3. 2. 1. 2. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]"	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0
A3998	CCNC(=O)N[C@@H](Cc1ccc(c(c1)Cl)Cl)CCN1CC[C@H](CC1)c1c(CC)n(c2c1ccc(c2)F)c1ccc(cn1)C(=O)OC	1	1	1	1	1	1	5.0	"[0. 0. 0. 1. 0. 2. 3. 4. 4. 4. 4. 4. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
A3999	CCOc1cc(ccc1OC)CN1CCC(CC1)Nc1nc2c(o1)cccc2	1	1	1	1	1	1	7.0	"[1. 2. 3. 7. 7. 7. 7. 7. 7. 0. 0. 4. 3. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]"	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A4000	CCOc4cc(CCN3CCC(Nc2nc1ccccc1o2)CC3)ccc4OC	1	1	1	1	1	1	7.0	"[1. 2. 3. 7. 7. 7. 4. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 7. 7. 7. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
A4001	Clc1cc(Cl)cc(c1)N1CCC2C1CN(C2)CCCSc1nnc(n1C)c1ocnc1C	1	1	1	1	1	1	0.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A4002	Clc1cnc(cc1)NC(=O)c2c(cccc2)NC(=O)c(cc3)ccc3/C(=N/[H])N(C)C	1	1	1	1	1	1	3.0	"[0. 1. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 1.
 1. 1. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
A4003	CN(CCN1C(=O)C(NC(=O)CCc2ccc(cc2Cl)Cl)N=C(c2c1cccc2)c1ccccc1)C	1	1	1	1	1	1	3.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 2. 2. 2. 2. 2. 2. 0. 0. 0. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.]"	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A4004	Cn1c(CCCCN2CC3[C@@](C2)(C3)c2ccc(cc2)C(F)(F)F)nnc1c1ccccc1F	1	1	1	1	1	1	6.0	"[0. 0. 0. 0. 0. 0. 1. 2. 0. 1. 5. 2. 0. 6. 6. 6. 6. 6. 6. 2. 1. 1. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0
A4005	Cn1c(CCCCN2CC3[C@@](C2)(C3)c2ccc(cc2)C(F)(F)F)nnc1c1cscc1	1	1	1	1	1	1	6.0	"[0. 0. 0. 0. 0. 0. 1. 2. 0. 1. 5. 2. 0. 6. 6. 6. 6. 6. 6. 2. 1. 1. 1. 0.
 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0
A4006	Cn1c(SCCCN2CC3C(C2)N(CC3)c2ccc(cc2)C(F)(F)F)nnc1C1CCCC1	1	1	1	1	1	1	2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 2. 2. 1. 1.
 1. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A4007	Cn1c(SCCCN2CC3C(C2)N(CC3)c2ccc(cc2)C(F)(F)F)nnc1C1CCCCC1	1	1	1	1	1	1	2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 2. 2. 1. 1.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A4008	Cn1c(SCCCN2CC3C(C2)N(CC3)c2ccc(cc2)C(F)(F)F)nnc1c1ccncc1	1	1	1	1	1	1	3.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 2. 2. 1. 1.
 1. 0. 0. 0. 1. 1. 1. 1. 1. 1.]"	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
A4009	Cn1c(SCCCN2CC3C(C2)N(CC3)c2ccc(cc2)C(F)(F)F)nnc1c1ccncn1	1	1	1	1	1	1	2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 2. 2. 1. 1.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A4010	Cn1c(SCCCN2CC3C(C2)N(CC3)c2ccc(cc2)C(F)(F)F)nnc1c1ccnnc1	1	1	1	1	1	1	2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 2. 2. 1. 1.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A4011	Cn1c(SCCCN2CC3C(C2)N(CC3)c2ccc(cc2)C(F)(F)F)nnc1c1nccs1	1	1	1	1	1	1	2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 2. 2. 1. 1.
 1. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A4012	Cn1c(SCCCN2CC3C(C2)N(CC3)c2ccc(cc2)OC(F)(F)F)nnc1c1nccnc1	1	1	1	1	1	1	2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 2. 2. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A4013	Cn1c(SCCCN2CC3C(C2)N(CC3)c2cccc(c2)C(F)(F)F)nnc1c1nccnc1	1	1	1	1	1	1	2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 2. 2. 1. 1.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A4014	CN1CCC[C@@H](CC1)n1nc(Cc2ccc(cc2)Cl)c2c(c1=O)cccc2	1	1	1	1	1	1	2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A4015	CNCC(O)(Cc3sc2c(=O)c(C(=O)NCc1ccc(Cl)cc1)cn(C)c2c3C)c4ccccn4	1	1	1	1	1	1	5.0	"[0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 3. 2. 0. 2. 3. 3. 3. 3. 3. 0. 3. 3. 1.
 1. 0. 1. 0. 0. 1. 1. 1. 1. 1. 1.]"	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
A4016	COc1c(cc(cc1C(C)(C)C)C(=O)NCC1CCN(C1)CCCCCC(c1ccc(cc1)F)c1ccc(cc1)F)C(C)(C)C	1	1	1	1	1	1	7.0	"[1. 2. 6. 6. 6. 6. 6. 6. 2. 1. 0. 0. 2. 0. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.]"	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
A4017	COc1c(cc(cc1C(C)(C)C)CN1CCN(CC1)CCCCCC(c1ccc(cc1)F)c1ccc(cc1)F)C(C)(C)C	1	1	1	1	1	1	7.0	"[1. 2. 6. 6. 6. 6. 6. 6. 2. 1. 0. 0. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.]"	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
A4018	COc1cc(cc(c1OC)OC)C(=O)NCC1CCN(C1)CCCCCC(c1ccc(cc1)F)c1ccc(cc1)F	1	1	1	1	1	1	7.0	"[1. 2. 5. 5. 5. 5. 5. 5. 0. 0. 0. 0. 3. 0. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 2. 2. 2. 2. 2. 2. 2. 0. 1. 1. 1. 1. 1. 1. 0.]"	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
A4019	COc1cc(ccc1n1cnc(c1)C)c1nnn(c1)Cc1cc(Br)cc(c1)Br	1	1	1	1	1	1	3.0	"[1. 2. 3. 3. 3. 3. 3. 3. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A4020	COc1cc(CN2CCC(C2)CNCCCCCC(c2ccc(cc2)F)c2ccc(cc2)F)cc(c1OC)OC	1	1	1	1	1	1	7.0	"[1. 2. 5. 5. 5. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 2. 2. 2. 2. 2.
 2. 0. 1. 1. 1. 1. 1. 1. 0. 5. 5. 5. 0. 0. 0. 0.]"	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
A4021	COc1cccc(c1)c1nnc(n1C)CCCCCN1CC2[C@@](C1)(C2)c1ccc(cc1)C(F)(F)F	1	1	1	1	1	1	8.0	"[1. 2. 3. 3. 3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 0. 1. 4. 2.
 0. 5. 5. 5. 5. 5. 5. 2. 1. 1. 1.]"	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
A4022	FC(F)(F)Oc(cc1)ccc1Oc(cc2)ccc2Nc3nccc(n3)N	1	1	1	1	1	1	2.0	"[0. 1. 0. 0. 2. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A4023	Fc1ccc(cc1)C(c1ccc(cc1)F)CCCCCN1CCC(C1)CNC(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F	1	1	1	1	1	1	6.0	"[0. 2. 2. 2. 3. 2. 2. 3. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2.
 0. 2. 2. 2. 0. 3. 3. 3. 3. 3. 3. 0. 0. 0. 0. 1. 1. 1. 1.]"	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A4024	Fc1ccc(cc1)C(c1ccc(cc1)F)CCCCCN1CCN(CC1)Cc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C	1	1	1	1	1	1	6.0	"[0. 2. 2. 2. 3. 2. 2. 3. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2.
 0. 0. 2. 3. 3. 3. 3. 3. 3. 0. 0. 0. 0. 1. 0. 0. 0. 0.]"	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A4025	Fc1ccc(cc1)C(c1ccc(cc1)F)CCCCCN1CCN(CC1)Cc1cc(cc(c1)C(C)(C)C)C(C)(C)C	1	1	1	1	1	1	5.0	"[0. 2. 2. 2. 3. 2. 2. 3. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2.
 0. 0. 2. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.]"	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A4026	Fc1ccc(cc1)N1CCC2C1CN(C2)CCCSc1nnc(n1C)C1CCCCC1	1	1	1	1	1	1	0.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
